cell_id,char,page,row,col,raw_path,norm_64_path,class_path
p4_r19_c06_П,П,4,19,6,cells_raw_100x100/p4_r19_c06_П.png,cells_64x64/p4_r19_c06_П.png,by_class/П/p4_r19_c06_П.png
p4_r19_c07_П,П,4,19,7,cells_raw_100x100/p4_r19_c07_П.png,cells_64x64/p4_r19_c07_П.png,by_class/П/p4_r19_c07_П.png
p4_r19_c08_П,П,4,19,8,cells_raw_100x100/p4_r19_c08_П.png,cells_64x64/p4_r19_c08_П.png,by_class/П/p4_r19_c08_П.png
p4_r19_c09_П,П,4,19,9,cells_raw_100x100/p4_r19_c09_П.png,cells_64x64/p4_r19_c09_П.png,by_class/П/p4_r19_c09_П.png
p4_r19_c10_П,П,4,19,10,cells_raw_100x100/p4_r19_c10_П.png,cells_64x64/p4_r19_c10_П.png,by_class/П/p4_r19_c10_П.png
p4_r19_c11_П,П,4,19,11,cells_raw_100x100/p4_r19_c11_П.png,cells_64x64/p4_r19_c11_П.png,by_class/П/p4_r19_c11_П.png
p4_r19_c12_П,П,4,19,12,cells_raw_100x100/p4_r19_c12_П.png,cells_64x64/p4_r19_c12_П.png,by_class/П/p4_r19_c12_П.png
p4_r19_c13_П,П,4,19,13,cells_raw_100x100/p4_r19_c13_П.png,cells_64x64/p4_r19_c13_П.png,by_class/П/p4_r19_c13_П.png
p4_r19_c14_П,П,4,19,14,cells_raw_100x100/p4_r19_c14_П.png,cells_64x64/p4_r19_c14_П.png,by_class/П/p4_r19_c14_П.png
p4_r19_c15_П,П,4,19,15,cells_raw_100x100/p4_r19_c15_П.png,cells_64x64/p4_r19_c15_П.png,by_class/П/p4_r19_c15_П.png
p4_r19_c16_П,П,4,19,16,cells_raw_100x100/p4_r19_c16_П.png,cells_64x64/p4_r19_c16_П.png,by_class/П/p4_r19_c16_П.png
p4_r19_c17_П,П,4,19,17,cells_raw_100x100/p4_r19_c17_П.png,cells_64x64/p4_r19_c17_П.png,by_class/П/p4_r19_c17_П.png
p4_r20_c01_П,П,4,20,1,cells_raw_100x100/p4_r20_c01_П.png,cells_64x64/p4_r20_c01_П.png,by_class/П/p4_r20_c01_П.png
p4_r20_c02_П,П,4,20,2,cells_raw_100x100/p4_r20_c02_П.png,cells_64x64/p4_r20_c02_П.png,by_class/П/p4_r20_c02_П.png
p4_r20_c03_П,П,4,20,3,cells_raw_100x100/p4_r20_c03_П.png,cells_64x64/p4_r20_c03_П.png,by_class/П/p4_r20_c03_П.png
p4_r20_c04_П,П,4,20,4,cells_raw_100x100/p4_r20_c04_П.png,cells_64x64/p4_r20_c04_П.png,by_class/П/p4_r20_c04_П.png
p4_r20_c05_П,П,4,20,5,cells_raw_100x100/p4_r20_c05_П.png,cells_64x64/p4_r20_c05_П.png,by_class/П/p4_r20_c05_П.png
p4_r20_c06_П,П,4,20,6,cells_raw_100x100/p4_r20_c06_П.png,cells_64x64/p4_r20_c06_П.png,by_class/П/p4_r20_c06_П.png
p4_r20_c07_П,П,4,20,7,cells_raw_100x100/p4_r20_c07_П.png,cells_64x64/p4_r20_c07_П.png,by_class/П/p4_r20_c07_П.png
p4_r20_c08_П,П,4,20,8,cells_raw_100x100/p4_r20_c08_П.png,cells_64x64/p4_r20_c08_П.png,by_class/П/p4_r20_c08_П.png
p4_r20_c09_П,П,4,20,9,cells_raw_100x100/p4_r20_c09_П.png,cells_64x64/p4_r20_c09_П.png,by_class/П/p4_r20_c09_П.png
p4_r20_c10_П,П,4,20,10,cells_raw_100x100/p4_r20_c10_П.png,cells_64x64/p4_r20_c10_П.png,by_class/П/p4_r20_c10_П.png
p4_r20_c11_П,П,4,20,11,cells_raw_100x100/p4_r20_c11_П.png,cells_64x64/p4_r20_c11_П.png,by_class/П/p4_r20_c11_П.png
p4_r20_c12_П,П,4,20,12,cells_raw_100x100/p4_r20_c12_П.png,cells_64x64/p4_r20_c12_П.png,by_class/П/p4_r20_c12_П.png
p4_r20_c13_П,П,4,20,13,cells_raw_100x100/p4_r20_c13_П.png,cells_64x64/p4_r20_c13_П.png,by_class/П/p4_r20_c13_П.png
p4_r20_c14_П,П,4,20,14,cells_raw_100x100/p4_r20_c14_П.png,cells_64x64/p4_r20_c14_П.png,by_class/П/p4_r20_c14_П.png
p4_r20_c15_П,П,4,20,15,cells_raw_100x100/p4_r20_c15_П.png,cells_64x64/p4_r20_c15_П.png,by_class/П/p4_r20_c15_П.png
p4_r20_c16_П,П,4,20,16,cells_raw_100x100/p4_r20_c16_П.png,cells_64x64/p4_r20_c16_П.png,by_class/П/p4_r20_c16_П.png
p4_r20_c17_П,П,4,20,17,cells_raw_100x100/p4_r20_c17_П.png,cells_64x64/p4_r20_c17_П.png,by_class/П/p4_r20_c17_П.png
p4_r21_c01_Р,Р,4,21,1,cells_raw_100x100/p4_r21_c01_Р.png,cells_64x64/p4_r21_c01_Р.png,by_class/Р/p4_r21_c01_Р.png
p4_r21_c02_Р,Р,4,21,2,cells_raw_100x100/p4_r21_c02_Р.png,cells_64x64/p4_r21_c02_Р.png,by_class/Р/p4_r21_c02_Р.png
p4_r21_c03_Р,Р,4,21,3,cells_raw_100x100/p4_r21_c03_Р.png,cells_64x64/p4_r21_c03_Р.png,by_class/Р/p4_r21_c03_Р.png
p4_r21_c04_Р,Р,4,21,4,cells_raw_100x100/p4_r21_c04_Р.png,cells_64x64/p4_r21_c04_Р.png,by_class/Р/p4_r21_c04_Р.png
p4_r21_c05_Р,Р,4,21,5,cells_raw_100x100/p4_r21_c05_Р.png,cells_64x64/p4_r21_c05_Р.png,by_class/Р/p4_r21_c05_Р.png
p4_r21_c06_Р,Р,4,21,6,cells_raw_100x100/p4_r21_c06_Р.png,cells_64x64/p4_r21_c06_Р.png,by_class/Р/p4_r21_c06_Р.png
p4_r21_c07_Р,Р,4,21,7,cells_raw_100x100/p4_r21_c07_Р.png,cells_64x64/p4_r21_c07_Р.png,by_class/Р/p4_r21_c07_Р.png
p4_r21_c08_Р,Р,4,21,8,cells_raw_100x100/p4_r21_c08_Р.png,cells_64x64/p4_r21_c08_Р.png,by_class/Р/p4_r21_c08_Р.png
p4_r21_c09_Р,Р,4,21,9,cells_raw_100x100/p4_r21_c09_Р.png,cells_64x64/p4_r21_c09_Р.png,by_class/Р/p4_r21_c09_Р.png
p4_r21_c10_Р,Р,4,21,10,cells_raw_100x100/p4_r21_c10_Р.png,cells_64x64/p4_r21_c10_Р.png,by_class/Р/p4_r21_c10_Р.png
p4_r21_c11_Р,Р,4,21,11,cells_raw_100x100/p4_r21_c11_Р.png,cells_64x64/p4_r21_c11_Р.png,by_class/Р/p4_r21_c11_Р.png
p4_r21_c12_Р,Р,4,21,12,cells_raw_100x100/p4_r21_c12_Р.png,cells_64x64/p4_r21_c12_Р.png,by_class/Р/p4_r21_c12_Р.png
p4_r21_c13_Р,Р,4,21,13,cells_raw_100x100/p4_r21_c13_Р.png,cells_64x64/p4_r21_c13_Р.png,by_class/Р/p4_r21_c13_Р.png
p4_r21_c14_Р,Р,4,21,14,cells_raw_100x100/p4_r21_c14_Р.png,cells_64x64/p4_r21_c14_Р.png,by_class/Р/p4_r21_c14_Р.png
p4_r21_c15_Р,Р,4,21,15,cells_raw_100x100/p4_r21_c15_Р.png,cells_64x64/p4_r21_c15_Р.png,by_class/Р/p4_r21_c15_Р.png
p4_r21_c16_Р,Р,4,21,16,cells_raw_100x100/p4_r21_c16_Р.png,cells_64x64/p4_r21_c16_Р.png,by_class/Р/p4_r21_c16_Р.png
p4_r21_c17_Р,Р,4,21,17,cells_raw_100x100/p4_r21_c17_Р.png,cells_64x64/p4_r21_c17_Р.png,by_class/Р/p4_r21_c17_Р.png
p4_r22_c01_Р,Р,4,22,1,cells_raw_100x100/p4_r22_c01_Р.png,cells_64x64/p4_r22_c01_Р.png,by_class/Р/p4_r22_c01_Р.png
p4_r22_c02_Р,Р,4,22,2,cells_raw_100x100/p4_r22_c02_Р.png,cells_64x64/p4_r22_c02_Р.png,by_class/Р/p4_r22_c02_Р.png
p4_r22_c03_Р,Р,4,22,3,cells_raw_100x100/p4_r22_c03_Р.png,cells_64x64/p4_r22_c03_Р.png,by_class/Р/p4_r22_c03_Р.png
p4_r22_c04_Р,Р,4,22,4,cells_raw_100x100/p4_r22_c04_Р.png,cells_64x64/p4_r22_c04_Р.png,by_class/Р/p4_r22_c04_Р.png
p4_r22_c05_Р,Р,4,22,5,cells_raw_100x100/p4_r22_c05_Р.png,cells_64x64/p4_r22_c05_Р.png,by_class/Р/p4_r22_c05_Р.png
p4_r22_c06_Р,Р,4,22,6,cells_raw_100x100/p4_r22_c06_Р.png,cells_64x64/p4_r22_c06_Р.png,by_class/Р/p4_r22_c06_Р.png
p4_r22_c07_Р,Р,4,22,7,cells_raw_100x100/p4_r22_c07_Р.png,cells_64x64/p4_r22_c07_Р.png,by_class/Р/p4_r22_c07_Р.png
p4_r22_c08_Р,Р,4,22,8,cells_raw_100x100/p4_r22_c08_Р.png,cells_64x64/p4_r22_c08_Р.png,by_class/Р/p4_r22_c08_Р.png
p4_r22_c09_Р,Р,4,22,9,cells_raw_100x100/p4_r22_c09_Р.png,cells_64x64/p4_r22_c09_Р.png,by_class/Р/p4_r22_c09_Р.png
p4_r22_c10_Р,Р,4,22,10,cells_raw_100x100/p4_r22_c10_Р.png,cells_64x64/p4_r22_c10_Р.png,by_class/Р/p4_r22_c10_Р.png
p4_r22_c11_Р,Р,4,22,11,cells_raw_100x100/p4_r22_c11_Р.png,cells_64x64/p4_r22_c11_Р.png,by_class/Р/p4_r22_c11_Р.png
p4_r22_c12_Р,Р,4,22,12,cells_raw_100x100/p4_r22_c12_Р.png,cells_64x64/p4_r22_c12_Р.png,by_class/Р/p4_r22_c12_Р.png
p4_r22_c13_Р,Р,4,22,13,cells_raw_100x100/p4_r22_c13_Р.png,cells_64x64/p4_r22_c13_Р.png,by_class/Р/p4_r22_c13_Р.png
p4_r22_c14_Р,Р,4,22,14,cells_raw_100x100/p4_r22_c14_Р.png,cells_64x64/p4_r22_c14_Р.png,by_class/Р/p4_r22_c14_Р.png
p4_r22_c15_Р,Р,4,22,15,cells_raw_100x100/p4_r22_c15_Р.png,cells_64x64/p4_r22_c15_Р.png,by_class/Р/p4_r22_c15_Р.png
p4_r22_c16_Р,Р,4,22,16,cells_raw_100x100/p4_r22_c16_Р.png,cells_64x64/p4_r22_c16_Р.png,by_class/Р/p4_r22_c16_Р.png
p4_r22_c17_Р,Р,4,22,17,cells_raw_100x100/p4_r22_c17_Р.png,cells_64x64/p4_r22_c17_Р.png,by_class/Р/p4_r22_c17_Р.png
p4_r23_c01_С,С,4,23,1,cells_raw_100x100/p4_r23_c01_С.png,cells_64x64/p4_r23_c01_С.png,by_class/С/p4_r23_c01_С.png
p4_r23_c02_С,С,4,23,2,cells_raw_100x100/p4_r23_c02_С.png,cells_64x64/p4_r23_c02_С.png,by_class/С/p4_r23_c02_С.png
p4_r23_c03_С,С,4,23,3,cells_raw_100x100/p4_r23_c03_С.png,cells_64x64/p4_r23_c03_С.png,by_class/С/p4_r23_c03_С.png
p4_r23_c04_С,С,4,23,4,cells_raw_100x100/p4_r23_c04_С.png,cells_64x64/p4_r23_c04_С.png,by_class/С/p4_r23_c04_С.png
p4_r23_c05_С,С,4,23,5,cells_raw_100x100/p4_r23_c05_С.png,cells_64x64/p4_r23_c05_С.png,by_class/С/p4_r23_c05_С.png
p4_r23_c06_С,С,4,23,6,cells_raw_100x100/p4_r23_c06_С.png,cells_64x64/p4_r23_c06_С.png,by_class/С/p4_r23_c06_С.png
p4_r23_c07_С,С,4,23,7,cells_raw_100x100/p4_r23_c07_С.png,cells_64x64/p4_r23_c07_С.png,by_class/С/p4_r23_c07_С.png
p4_r23_c08_С,С,4,23,8,cells_raw_100x100/p4_r23_c08_С.png,cells_64x64/p4_r23_c08_С.png,by_class/С/p4_r23_c08_С.png
p4_r23_c09_С,С,4,23,9,cells_raw_100x100/p4_r23_c09_С.png,cells_64x64/p4_r23_c09_С.png,by_class/С/p4_r23_c09_С.png
p4_r23_c10_С,С,4,23,10,cells_raw_100x100/p4_r23_c10_С.png,cells_64x64/p4_r23_c10_С.png,by_class/С/p4_r23_c10_С.png
p4_r23_c11_С,С,4,23,11,cells_raw_100x100/p4_r23_c11_С.png,cells_64x64/p4_r23_c11_С.png,by_class/С/p4_r23_c11_С.png
p4_r23_c12_С,С,4,23,12,cells_raw_100x100/p4_r23_c12_С.png,cells_64x64/p4_r23_c12_С.png,by_class/С/p4_r23_c12_С.png
p4_r23_c13_С,С,4,23,13,cells_raw_100x100/p4_r23_c13_С.png,cells_64x64/p4_r23_c13_С.png,by_class/С/p4_r23_c13_С.png
p4_r23_c14_С,С,4,23,14,cells_raw_100x100/p4_r23_c14_С.png,cells_64x64/p4_r23_c14_С.png,by_class/С/p4_r23_c14_С.png
p4_r23_c15_С,С,4,23,15,cells_raw_100x100/p4_r23_c15_С.png,cells_64x64/p4_r23_c15_С.png,by_class/С/p4_r23_c15_С.png
p4_r23_c16_С,С,4,23,16,cells_raw_100x100/p4_r23_c16_С.png,cells_64x64/p4_r23_c16_С.png,by_class/С/p4_r23_c16_С.png
p4_r23_c17_С,С,4,23,17,cells_raw_100x100/p4_r23_c17_С.png,cells_64x64/p4_r23_c17_С.png,by_class/С/p4_r23_c17_С.png
p4_r24_c01_С,С,4,24,1,cells_raw_100x100/p4_r24_c01_С.png,cells_64x64/p4_r24_c01_С.png,by_class/С/p4_r24_c01_С.png
p4_r24_c02_С,С,4,24,2,cells_raw_100x100/p4_r24_c02_С.png,cells_64x64/p4_r24_c02_С.png,by_class/С/p4_r24_c02_С.png
p4_r24_c03_С,С,4,24,3,cells_raw_100x100/p4_r24_c03_С.png,cells_64x64/p4_r24_c03_С.png,by_class/С/p4_r24_c03_С.png
p4_r24_c04_С,С,4,24,4,cells_raw_100x100/p4_r24_c04_С.png,cells_64x64/p4_r24_c04_С.png,by_class/С/p4_r24_c04_С.png
p4_r24_c05_С,С,4,24,5,cells_raw_100x100/p4_r24_c05_С.png,cells_64x64/p4_r24_c05_С.png,by_class/С/p4_r24_c05_С.png
p4_r24_c06_С,С,4,24,6,cells_raw_100x100/p4_r24_c06_С.png,cells_64x64/p4_r24_c06_С.png,by_class/С/p4_r24_c06_С.png
p4_r24_c07_С,С,4,24,7,cells_raw_100x100/p4_r24_c07_С.png,cells_64x64/p4_r24_c07_С.png,by_class/С/p4_r24_c07_С.png
p4_r24_c08_С,С,4,24,8,cells_raw_100x100/p4_r24_c08_С.png,cells_64x64/p4_r24_c08_С.png,by_class/С/p4_r24_c08_С.png
p4_r24_c09_С,С,4,24,9,cells_raw_100x100/p4_r24_c09_С.png,cells_64x64/p4_r24_c09_С.png,by_class/С/p4_r24_c09_С.png
p4_r24_c10_С,С,4,24,10,cells_raw_100x100/p4_r24_c10_С.png,cells_64x64/p4_r24_c10_С.png,by_class/С/p4_r24_c10_С.png
p4_r24_c11_С,С,4,24,11,cells_raw_100x100/p4_r24_c11_С.png,cells_64x64/p4_r24_c11_С.png,by_class/С/p4_r24_c11_С.png
p4_r24_c12_С,С,4,24,12,cells_raw_100x100/p4_r24_c12_С.png,cells_64x64/p4_r24_c12_С.png,by_class/С/p4_r24_c12_С.png
p4_r24_c13_С,С,4,24,13,cells_raw_100x100/p4_r24_c13_С.png,cells_64x64/p4_r24_c13_С.png,by_class/С/p4_r24_c13_С.png
p4_r24_c14_С,С,4,24,14,cells_raw_100x100/p4_r24_c14_С.png,cells_64x64/p4_r24_c14_С.png,by_class/С/p4_r24_c14_С.png
p4_r24_c15_С,С,4,24,15,cells_raw_100x100/p4_r24_c15_С.png,cells_64x64/p4_r24_c15_С.png,by_class/С/p4_r24_c15_С.png
p4_r24_c16_С,С,4,24,16,cells_raw_100x100/p4_r24_c16_С.png,cells_64x64/p4_r24_c16_С.png,by_class/С/p4_r24_c16_С.png
p4_r24_c17_С,С,4,24,17,cells_raw_100x100/p4_r24_c17_С.png,cells_64x64/p4_r24_c17_С.png,by_class/С/p4_r24_c17_С.png
p5_r01_c01_Т,Т,5,1,1,cells_raw_100x100/p5_r01_c01_Т.png,cells_64x64/p5_r01_c01_Т.png,by_class/Т/p5_r01_c01_Т.png
p5_r01_c02_Т,Т,5,1,2,cells_raw_100x100/p5_r01_c02_Т.png,cells_64x64/p5_r01_c02_Т.png,by_class/Т/p5_r01_c02_Т.png
p5_r01_c03_Т,Т,5,1,3,cells_raw_100x100/p5_r01_c03_Т.png,cells_64x64/p5_r01_c03_Т.png,by_class/Т/p5_r01_c03_Т.png
p5_r01_c04_Т,Т,5,1,4,cells_raw_100x100/p5_r01_c04_Т.png,cells_64x64/p5_r01_c04_Т.png,by_class/Т/p5_r01_c04_Т.png
p5_r01_c05_Т,Т,5,1,5,cells_raw_100x100/p5_r01_c05_Т.png,cells_64x64/p5_r01_c05_Т.png,by_class/Т/p5_r01_c05_Т.png
p5_r01_c06_Т,Т,5,1,6,cells_raw_100x100/p5_r01_c06_Т.png,cells_64x64/p5_r01_c06_Т.png,by_class/Т/p5_r01_c06_Т.png
p5_r01_c07_Т,Т,5,1,7,cells_raw_100x100/p5_r01_c07_Т.png,cells_64x64/p5_r01_c07_Т.png,by_class/Т/p5_r01_c07_Т.png
p5_r01_c08_Т,Т,5,1,8,cells_raw_100x100/p5_r01_c08_Т.png,cells_64x64/p5_r01_c08_Т.png,by_class/Т/p5_r01_c08_Т.png
p5_r01_c09_Т,Т,5,1,9,cells_raw_100x100/p5_r01_c09_Т.png,cells_64x64/p5_r01_c09_Т.png,by_class/Т/p5_r01_c09_Т.png
p5_r01_c10_Т,Т,5,1,10,cells_raw_100x100/p5_r01_c10_Т.png,cells_64x64/p5_r01_c10_Т.png,by_class/Т/p5_r01_c10_Т.png
p5_r01_c11_Т,Т,5,1,11,cells_raw_100x100/p5_r01_c11_Т.png,cells_64x64/p5_r01_c11_Т.png,by_class/Т/p5_r01_c11_Т.png
p5_r01_c12_Т,Т,5,1,12,cells_raw_100x100/p5_r01_c12_Т.png,cells_64x64/p5_r01_c12_Т.png,by_class/Т/p5_r01_c12_Т.png
p5_r01_c13_Т,Т,5,1,13,cells_raw_100x100/p5_r01_c13_Т.png,cells_64x64/p5_r01_c13_Т.png,by_class/Т/p5_r01_c13_Т.png
p5_r01_c14_Т,Т,5,1,14,cells_raw_100x100/p5_r01_c14_Т.png,cells_64x64/p5_r01_c14_Т.png,by_class/Т/p5_r01_c14_Т.png
p5_r01_c15_Т,Т,5,1,15,cells_raw_100x100/p5_r01_c15_Т.png,cells_64x64/p5_r01_c15_Т.png,by_class/Т/p5_r01_c15_Т.png
p5_r01_c16_Т,Т,5,1,16,cells_raw_100x100/p5_r01_c16_Т.png,cells_64x64/p5_r01_c16_Т.png,by_class/Т/p5_r01_c16_Т.png
p5_r01_c17_Т,Т,5,1,17,cells_raw_100x100/p5_r01_c17_Т.png,cells_64x64/p5_r01_c17_Т.png,by_class/Т/p5_r01_c17_Т.png
p5_r02_c01_Т,Т,5,2,1,cells_raw_100x100/p5_r02_c01_Т.png,cells_64x64/p5_r02_c01_Т.png,by_class/Т/p5_r02_c01_Т.png
p5_r02_c02_Т,Т,5,2,2,cells_raw_100x100/p5_r02_c02_Т.png,cells_64x64/p5_r02_c02_Т.png,by_class/Т/p5_r02_c02_Т.png
p5_r02_c03_Т,Т,5,2,3,cells_raw_100x100/p5_r02_c03_Т.png,cells_64x64/p5_r02_c03_Т.png,by_class/Т/p5_r02_c03_Т.png
p5_r02_c04_Т,Т,5,2,4,cells_raw_100x100/p5_r02_c04_Т.png,cells_64x64/p5_r02_c04_Т.png,by_class/Т/p5_r02_c04_Т.png
p5_r02_c05_Т,Т,5,2,5,cells_raw_100x100/p5_r02_c05_Т.png,cells_64x64/p5_r02_c05_Т.png,by_class/Т/p5_r02_c05_Т.png
p5_r02_c06_Т,Т,5,2,6,cells_raw_100x100/p5_r02_c06_Т.png,cells_64x64/p5_r02_c06_Т.png,by_class/Т/p5_r02_c06_Т.png
p5_r02_c07_Т,Т,5,2,7,cells_raw_100x100/p5_r02_c07_Т.png,cells_64x64/p5_r02_c07_Т.png,by_class/Т/p5_r02_c07_Т.png
p5_r02_c08_Т,Т,5,2,8,cells_raw_100x100/p5_r02_c08_Т.png,cells_64x64/p5_r02_c08_Т.png,by_class/Т/p5_r02_c08_Т.png
p5_r02_c09_Т,Т,5,2,9,cells_raw_100x100/p5_r02_c09_Т.png,cells_64x64/p5_r02_c09_Т.png,by_class/Т/p5_r02_c09_Т.png
p5_r02_c10_Т,Т,5,2,10,cells_raw_100x100/p5_r02_c10_Т.png,cells_64x64/p5_r02_c10_Т.png,by_class/Т/p5_r02_c10_Т.png
p5_r02_c11_Т,Т,5,2,11,cells_raw_100x100/p5_r02_c11_Т.png,cells_64x64/p5_r02_c11_Т.png,by_class/Т/p5_r02_c11_Т.png
p5_r02_c12_Т,Т,5,2,12,cells_raw_100x100/p5_r02_c12_Т.png,cells_64x64/p5_r02_c12_Т.png,by_class/Т/p5_r02_c12_Т.png
p5_r02_c13_Т,Т,5,2,13,cells_raw_100x100/p5_r02_c13_Т.png,cells_64x64/p5_r02_c13_Т.png,by_class/Т/p5_r02_c13_Т.png
p5_r02_c14_Т,Т,5,2,14,cells_raw_100x100/p5_r02_c14_Т.png,cells_64x64/p5_r02_c14_Т.png,by_class/Т/p5_r02_c14_Т.png
p5_r02_c15_Т,Т,5,2,15,cells_raw_100x100/p5_r02_c15_Т.png,cells_64x64/p5_r02_c15_Т.png,by_class/Т/p5_r02_c15_Т.png
p5_r02_c16_Т,Т,5,2,16,cells_raw_100x100/p5_r02_c16_Т.png,cells_64x64/p5_r02_c16_Т.png,by_class/Т/p5_r02_c16_Т.png
p5_r02_c17_Т,Т,5,2,17,cells_raw_100x100/p5_r02_c17_Т.png,cells_64x64/p5_r02_c17_Т.png,by_class/Т/p5_r02_c17_Т.png
p5_r03_c01_У,У,5,3,1,cells_raw_100x100/p5_r03_c01_У.png,cells_64x64/p5_r03_c01_У.png,by_class/У/p5_r03_c01_У.png
p5_r03_c02_У,У,5,3,2,cells_raw_100x100/p5_r03_c02_У.png,cells_64x64/p5_r03_c02_У.png,by_class/У/p5_r03_c02_У.png
p5_r03_c03_У,У,5,3,3,cells_raw_100x100/p5_r03_c03_У.png,cells_64x64/p5_r03_c03_У.png,by_class/У/p5_r03_c03_У.png
p5_r03_c04_У,У,5,3,4,cells_raw_100x100/p5_r03_c04_У.png,cells_64x64/p5_r03_c04_У.png,by_class/У/p5_r03_c04_У.png
p5_r03_c05_У,У,5,3,5,cells_raw_100x100/p5_r03_c05_У.png,cells_64x64/p5_r03_c05_У.png,by_class/У/p5_r03_c05_У.png
p5_r03_c06_У,У,5,3,6,cells_raw_100x100/p5_r03_c06_У.png,cells_64x64/p5_r03_c06_У.png,by_class/У/p5_r03_c06_У.png
p5_r03_c07_У,У,5,3,7,cells_raw_100x100/p5_r03_c07_У.png,cells_64x64/p5_r03_c07_У.png,by_class/У/p5_r03_c07_У.png
p5_r03_c08_У,У,5,3,8,cells_raw_100x100/p5_r03_c08_У.png,cells_64x64/p5_r03_c08_У.png,by_class/У/p5_r03_c08_У.png
p5_r03_c09_У,У,5,3,9,cells_raw_100x100/p5_r03_c09_У.png,cells_64x64/p5_r03_c09_У.png,by_class/У/p5_r03_c09_У.png
p5_r03_c10_У,У,5,3,10,cells_raw_100x100/p5_r03_c10_У.png,cells_64x64/p5_r03_c10_У.png,by_class/У/p5_r03_c10_У.png
p5_r03_c11_У,У,5,3,11,cells_raw_100x100/p5_r03_c11_У.png,cells_64x64/p5_r03_c11_У.png,by_class/У/p5_r03_c11_У.png
p5_r03_c12_У,У,5,3,12,cells_raw_100x100/p5_r03_c12_У.png,cells_64x64/p5_r03_c12_У.png,by_class/У/p5_r03_c12_У.png
p5_r03_c13_У,У,5,3,13,cells_raw_100x100/p5_r03_c13_У.png,cells_64x64/p5_r03_c13_У.png,by_class/У/p5_r03_c13_У.png
p5_r03_c14_У,У,5,3,14,cells_raw_100x100/p5_r03_c14_У.png,cells_64x64/p5_r03_c14_У.png,by_class/У/p5_r03_c14_У.png
p5_r03_c15_У,У,5,3,15,cells_raw_100x100/p5_r03_c15_У.png,cells_64x64/p5_r03_c15_У.png,by_class/У/p5_r03_c15_У.png
p5_r03_c16_У,У,5,3,16,cells_raw_100x100/p5_r03_c16_У.png,cells_64x64/p5_r03_c16_У.png,by_class/У/p5_r03_c16_У.png
p5_r03_c17_У,У,5,3,17,cells_raw_100x100/p5_r03_c17_У.png,cells_64x64/p5_r03_c17_У.png,by_class/У/p5_r03_c17_У.png
p5_r04_c01_У,У,5,4,1,cells_raw_100x100/p5_r04_c01_У.png,cells_64x64/p5_r04_c01_У.png,by_class/У/p5_r04_c01_У.png
p5_r04_c02_У,У,5,4,2,cells_raw_100x100/p5_r04_c02_У.png,cells_64x64/p5_r04_c02_У.png,by_class/У/p5_r04_c02_У.png
p5_r04_c03_У,У,5,4,3,cells_raw_100x100/p5_r04_c03_У.png,cells_64x64/p5_r04_c03_У.png,by_class/У/p5_r04_c03_У.png
p5_r04_c04_У,У,5,4,4,cells_raw_100x100/p5_r04_c04_У.png,cells_64x64/p5_r04_c04_У.png,by_class/У/p5_r04_c04_У.png
p5_r04_c05_У,У,5,4,5,cells_raw_100x100/p5_r04_c05_У.png,cells_64x64/p5_r04_c05_У.png,by_class/У/p5_r04_c05_У.png
p5_r04_c06_У,У,5,4,6,cells_raw_100x100/p5_r04_c06_У.png,cells_64x64/p5_r04_c06_У.png,by_class/У/p5_r04_c06_У.png
p5_r04_c07_У,У,5,4,7,cells_raw_100x100/p5_r04_c07_У.png,cells_64x64/p5_r04_c07_У.png,by_class/У/p5_r04_c07_У.png
p5_r04_c08_У,У,5,4,8,cells_raw_100x100/p5_r04_c08_У.png,cells_64x64/p5_r04_c08_У.png,by_class/У/p5_r04_c08_У.png
p5_r04_c09_У,У,5,4,9,cells_raw_100x100/p5_r04_c09_У.png,cells_64x64/p5_r04_c09_У.png,by_class/У/p5_r04_c09_У.png
p5_r04_c10_У,У,5,4,10,cells_raw_100x100/p5_r04_c10_У.png,cells_64x64/p5_r04_c10_У.png,by_class/У/p5_r04_c10_У.png
p5_r04_c11_У,У,5,4,11,cells_raw_100x100/p5_r04_c11_У.png,cells_64x64/p5_r04_c11_У.png,by_class/У/p5_r04_c11_У.png
p5_r04_c12_У,У,5,4,12,cells_raw_100x100/p5_r04_c12_У.png,cells_64x64/p5_r04_c12_У.png,by_class/У/p5_r04_c12_У.png
p5_r04_c13_У,У,5,4,13,cells_raw_100x100/p5_r04_c13_У.png,cells_64x64/p5_r04_c13_У.png,by_class/У/p5_r04_c13_У.png
p5_r04_c14_У,У,5,4,14,cells_raw_100x100/p5_r04_c14_У.png,cells_64x64/p5_r04_c14_У.png,by_class/У/p5_r04_c14_У.png
p5_r04_c15_У,У,5,4,15,cells_raw_100x100/p5_r04_c15_У.png,cells_64x64/p5_r04_c15_У.png,by_class/У/p5_r04_c15_У.png
p5_r04_c16_У,У,5,4,16,cells_raw_100x100/p5_r04_c16_У.png,cells_64x64/p5_r04_c16_У.png,by_class/У/p5_r04_c16_У.png
p5_r04_c17_У,У,5,4,17,cells_raw_100x100/p5_r04_c17_У.png,cells_64x64/p5_r04_c17_У.png,by_class/У/p5_r04_c17_У.png
p5_r05_c01_Ф,Ф,5,5,1,cells_raw_100x100/p5_r05_c01_Ф.png,cells_64x64/p5_r05_c01_Ф.png,by_class/Ф/p5_r05_c01_Ф.png
p5_r05_c02_Ф,Ф,5,5,2,cells_raw_100x100/p5_r05_c02_Ф.png,cells_64x64/p5_r05_c02_Ф.png,by_class/Ф/p5_r05_c02_Ф.png
